,Expected entropy
parry,-8.434109146234272
croon,-8.434845176899312
donna,-8.435005860967138
booms,-8.435337396491295
gravy,-8.435857884110959
zowie,-8.436083880628983
seeds,-8.436126002098092
revet,-8.436134960465921
milky,-8.436147982661291
thwap,-8.436154211829171
butyl,-8.436397675499466
climb,-8.43671194798846
hallo,-8.436876547198151
frown,-8.43694710101175
musos,-8.437889316434518
spews,-8.438468704355005
deuce,-8.43870974744495
refix,-8.439679959485378
foxed,-8.439913459001435
pshaw,-8.439976618035224
defer,-8.440571732727255
socks,-8.441408678533335
fugal,-8.443186895837338
loyal,-8.443324321944143
musts,-8.443502478658178
fleet,-8.443648648519499
razer,-8.443983457279582
didot,-8.445008194808171
boded,-8.445636943254932
gurus,-8.445849655229667
podgy,-8.447951371198574
vetch,-8.44841455761488
jibed,-8.449483991714857
fucks,-8.44969402487315
sully,-8.450449139641476
moron,-8.451086592587393
windy,-8.451765262348477
swash,-8.452367460145998
cacti,-8.454210657084422
newer,-8.454776437961275
clung,-8.45510502653325
wizen,-8.45618470788525
gooey,-8.45661220978605
elude,-8.456706914280378
hayey,-8.457180907752496
limby,-8.457528969237744
goyim,-8.457619621279001
troth,-8.458202896484664
recur,-8.458742116865869
shews,-8.459001178570626
bilgy,-8.459255012083919
staff,-8.459353912990338
ritzy,-8.4596365311897
quail,-8.459710026321005
flaky,-8.459727577517004
skill,-8.459926706992547
blown,-8.459963711788392
labia,-8.460805389046133
tiffs,-8.462075855501391
summa,-8.462889571139314
evens,-8.463484972845658
visas,-8.463650296563
beery,-8.46406890338714
snook,-8.464072540896337
freed,-8.464336419562045
ought,-8.46477159498177
robot,-8.46491672389909
masks,-8.465079971025709
clunk,-8.465138301453393
blimp,-8.46630618003249
wacko,-8.466316002770716
rewed,-8.467750227186016
plunk,-8.468313135781262
udder,-8.468372940401826
ether,-8.468413127440105
prexy,-8.468635431356155
hobos,-8.469081499839177
bulls,-8.470751468599076
brung,-8.470911214212972
bhang,-8.471305083022992
coypu,-8.471552815101457
bigly,-8.472165233239132
flack,-8.473096135267683
wasps,-8.473661926737124
arbor,-8.474016133076512
dying,-8.474362252779478
bleed,-8.474502184263088
farad,-8.474707125402771
quash,-8.474825390918241
voxel,-8.475036810012394
envoy,-8.475286672264568
alarm,-8.476276062810342
junta,-8.476815369677574
pinky,-8.477254170490115
ledge,-8.477541035594626
honky,-8.478141822167263
boson,-8.478474235647807
swill,-8.478811808138925
lupus,-8.480029470525098
gulls,-8.480302516447999
dally,-8.481314863865359
jells,-8.481327292423645
lever,-8.482762243711461
befog,-8.482866060150794
scoop,-8.48314001855855
zloty,-8.483732576985227
cilia,-8.484055912010447
waltz,-8.484872951893522
soots,-8.48586508273355
privy,-8.486087932272488
panda,-8.48630101582316
valve,-8.486756068804237
fleck,-8.487077602558086
agora,-8.487444571922037
scull,-8.487843021918943
alloy,-8.488939633663628
river,-8.489127723538598
upper,-8.489450593115828
skids,-8.489824435645222
havoc,-8.490032249375828
urger,-8.490259041788965
pimps,-8.490671962192055
cough,-8.491356206760493
enema,-8.491482836859788
fixed,-8.491626134249872
qophs,-8.492096832533583
frock,-8.492537010836744
sexed,-8.492905446067828
seeps,-8.493301599950486
ditto,-8.494229282076965
might,-8.49475331088461
sudsy,-8.495042165929409
kraal,-8.495173536648894
merry,-8.495239917687858
thick,-8.495356361645689
wharf,-8.496638635858005
filmy,-8.496824714944342
bided,-8.49718454802163
solos,-8.497224003499529
aloha,-8.498961848881384
butts,-8.499465830349658
yogic,-8.499569453425002
colon,-8.499887073376392
vivas,-8.500116524571805
whipt,-8.500333983289329
furze,-8.500339529952488
dildo,-8.500926249837255
plumy,-8.502378988792868
lilac,-8.503047466219009
twink,-8.503126763113633
sicks,-8.50378087634088
zests,-8.50462205044896
sways,-8.504870061620343
quilt,-8.505195239485849
himbo,-8.505442509727759
leech,-8.505870353353929
thunk,-8.506257427491594
marry,-8.50773133855614
joked,-8.508105808086524
filch,-8.508548963097889
quake,-8.508965663668384
amahs,-8.509473686890505
friar,-8.509680360929961
hooks,-8.50970597693908
sushi,-8.510522651282773
pique,-8.512081946415915
arras,-8.512313730706358
spuds,-8.51239287529532
swoon,-8.512686105385585
smogs,-8.513673719329296
bushy,-8.513780846623977
mossy,-8.51393972222708
imply,-8.515088557122212
toxic,-8.515319497416282
fling,-8.515591741525279
block,-8.516689987146982
dodge,-8.516874366689672
quoit,-8.517804743852718
shmoo,-8.517921698571387
belli,-8.51807201662004
finis,-8.518902974453962
scuds,-8.519017148914434
ohmic,-8.519338079234757
whelk,-8.520083123038786
celeb,-8.521004917529059
swags,-8.521310619339884
natty,-8.521761094077108
zayin,-8.521984613725193
whisk,-8.522643362523603
gushy,-8.522654330677838
banal,-8.522886873969842
soppy,-8.52328727812915
boron,-8.523454895861835
bawdy,-8.523568770555325
colic,-8.523886389514711
busts,-8.524338446824064
hence,-8.524716208498605
socko,-8.52489845580122
musky,-8.527301948882103
harry,-8.527782887184506
feted,-8.528110516746656
crumb,-8.52870063383979
creek,-8.528760629171217
mulch,-8.528769117754088
clump,-8.531319392696762
murky,-8.532296746730065
revel,-8.532543870167434
gusts,-8.535784673584084
jests,-8.536054894360847
droop,-8.53700888287989
parka,-8.537066995151136
wedgy,-8.537200823511615
needy,-8.537303860810127
basks,-8.538389998266112
axiom,-8.53884411528967
loony,-8.538867628234366
bulbs,-8.539106056192129
fugit,-8.539117524020455
wanta,-8.539232619511221
squab,-8.540273694761431
etude,-8.541151078201336
fawny,-8.5418428764432
lumpy,-8.541880202987215
swabs,-8.542380638354183
query,-8.542942137271373
husky,-8.542952056278132
seems,-8.543025706178032
kinks,-8.543674475498216
tests,-8.544590496282087
jocks,-8.546117206292221
dungy,-8.54616005961302
witch,-8.547076551801949
stubs,-8.547522183657922
indie,-8.548330354576278
bronx,-8.548915556018482
mufti,-8.549258103410109
punch,-8.549728633395205
adage,-8.55122033197382
disks,-8.551241732733546
mecca,-8.55136924660654
varia,-8.55367901831186
sighs,-8.553947217367378
topoi,-8.554128390669229
rusks,-8.557284056237311
lilty,-8.558277324101356
skips,-8.558319533130085
folky,-8.558388598642654
deeds,-8.558545023069648
genii,-8.559278020540745
chink,-8.560498496363106
calyx,-8.560637820966242
azoic,-8.56139254833334
outta,-8.561402324307952
lynch,-8.562340809834216
doffs,-8.563751123921516
pally,-8.564089930627796
nerve,-8.564604353857822
apian,-8.564983806363236
syncs,-8.56526636398977
grump,-8.566938899511822
gotta,-8.567261249751443
dryad,-8.56743303210696
bylaw,-8.567826310018889
snugs,-8.568142635475457
reeky,-8.568200601269726
books,-8.568391303147187
teddy,-8.569513230867992
bunko,-8.569609828616183
missy,-8.570132350231333
cocks,-8.570291629504071
chomp,-8.570364279479495
vodka,-8.570898148440909
hoofs,-8.572441645020492
catty,-8.572551741120147
duped,-8.572836273592857
fatal,-8.57453838670368
offer,-8.574933025094413
berry,-8.576119053395608
brood,-8.576204285912995
kiosk,-8.577036912653066
bight,-8.577181559734306
banjo,-8.57776794707861
flown,-8.578492402951891
petty,-8.578617526949525
pyxie,-8.578713619947102
theme,-8.57976028404008
dicky,-8.58040945579348
vinyl,-8.580550625489064
vocab,-8.580581882475277
sumps,-8.580707931874372
nabla,-8.581214147309833
gooks,-8.581399554053506
bombs,-8.581893186132156
stats,-8.582177345373546
beige,-8.582271883786104
asses,-8.582726892552586
larva,-8.582902727031193
owing,-8.582974220160946
snubs,-8.583093061592573
patty,-8.584829559813713
druid,-8.584870622915474
leggo,-8.584989839450893
ortho,-8.585016945853814
fulls,-8.585426901368717
butte,-8.586011048307835
sunny,-8.587541473038403
blowy,-8.58868050985317
pekoe,-8.589099324781357
stets,-8.589147229435806
whang,-8.589379145898091
pocky,-8.589770618410325
xylem,-8.590169842166114
usual,-8.59124553426029
diked,-8.591465652289962
bossy,-8.59156188228612
dandy,-8.59204559573382
gouge,-8.592095484435639
hexes,-8.592352751474783
luvya,-8.59383902237689
tilth,-8.59453880487648
mucho,-8.59480077159019
excon,-8.595132522595136
rarer,-8.595508451483997
wrung,-8.59573372226915
wowed,-8.596295892237771
proxy,-8.597656285597886
never,-8.59825629286372
thump,-8.598394175670704
toyon,-8.60188632842283
hewer,-8.601899603739117
rigor,-8.603634516572429
scows,-8.603902872864216
newel,-8.60400536450444
anima,-8.604524860247382
itchy,-8.605105243796668
holon,-8.606201864704028
tusks,-8.606290173308755
quint,-8.606684611996128
toots,-8.607232180938976
agape,-8.60843048733868
jeeps,-8.608908583803055
shows,-8.609562278600428
ixnay,-8.609736561194314
tufts,-8.609782747009206
keyer,-8.610039305169051
finch,-8.610355822583463
condo,-8.610641581462504
conic,-8.610708820022047
edema,-8.611371802426518
tempt,-8.611736496362486
grill,-8.611855019010545
bocce,-8.61308393158269
vixen,-8.613392754978959
winch,-8.61390973164462
homme,-8.614076485660014
abbey,-8.614613739323708
chimp,-8.614658835470848
plebe,-8.614798960964807
tweed,-8.61505308078873
rabbi,-8.61565396431328
skims,-8.616644031065896
cysts,-8.61713587339809
amuck,-8.618395035336608
munch,-8.619039254003901
blitz,-8.620391990301497
gaffs,-8.621924528470124
whiny,-8.622323624067871
flail,-8.62241207089793
chewy,-8.622837224883686
heave,-8.622878688128983
gulch,-8.623041333009631
twist,-8.623168642349594
sunup,-8.623172425040686
unhip,-8.623444245168598
ruffs,-8.623883419445745
licit,-8.626005853531618
tagua,-8.626412977363508
ville,-8.627050988655855
bough,-8.62730818539455
floor,-8.627313003004245
ouija,-8.6292748216708
whews,-8.630826396514928
peeps,-8.630926220275494
squaw,-8.631130390483824
arrow,-8.631505484623553
pluck,-8.631550768415112
swims,-8.632496359168167
coach,-8.632503804970588
junks,-8.63267551986941
sills,-8.63334866890436
halma,-8.633506507588791
spook,-8.633807856111924
umpty,-8.634483856945495
glitz,-8.634511003908486
skews,-8.634580744199502
kneel,-8.635426225711937
flock,-8.635602324530849
beget,-8.636104131514369
grebe,-8.636132685539124
hodad,-8.63769835042744
pubic,-8.637945171323599
shook,-8.639219821317694
dolly,-8.639260273127856
goofs,-8.640638448552773
vivre,-8.640644667722457
playa,-8.641010014927827
afoot,-8.644214659673832
fungo,-8.645112966064245
swish,-8.645238693155552
butch,-8.646825734113197
jerky,-8.647805112635758
alibi,-8.648094729998252
cusps,-8.648495834480267
scums,-8.64921839339489
hying,-8.649360313118027
wonky,-8.649947961391161
gyved,-8.650225314602844
stiff,-8.650692228403733
endue,-8.651415103449304
howdy,-8.65168778145642
unify,-8.653175187642033
jihad,-8.653632798535815
curvy,-8.654172113240987
folio,-8.654186892885324
goosy,-8.654928611694306
dumpy,-8.655056271275894
pawky,-8.655091674380945
pigmy,-8.655561060156781
rugby,-8.656026954929796
aloof,-8.656320270155222
promo,-8.657044856087603
telex,-8.657667073300756
weber,-8.657954601684073
karma,-8.660472484883586
oxlip,-8.660511034420297
picky,-8.660671801736514
tibia,-8.661206684765043
quoin,-8.661458199808235
henge,-8.661632669477195
psych,-8.662554949043924
desex,-8.662944991535465
flick,-8.665809763365742
wryer,-8.667102571701344
odour,-8.667366201239222
fryer,-8.669437938802623
lucky,-8.66951125503499
bombe,-8.671430068199834
awful,-8.67154461958416
codon,-8.67246694291272
avast,-8.673208068474207
rhumb,-8.67334032316543
outdo,-8.673563152330726
soggy,-8.67362528882603
comfy,-8.67381796460035
delve,-8.67387161278628
gimpy,-8.67438502542006
cabal,-8.674386040282217
feued,-8.67504281740336
roomy,-8.675046572135336
edger,-8.67533095601765
kopek,-8.6753786103315
canny,-8.67564417978442
emery,-8.676543517665623
dotty,-8.676560414444287
attic,-8.676879471463671
skull,-8.677452251221606
gonna,-8.677888508436018
frump,-8.677982426230487
fence,-8.678545345725876
hulky,-8.678679893176668
sniff,-8.679800920180183
abyss,-8.680950773705966
axing,-8.681286107581766
bulgy,-8.681308492795978
seeks,-8.681486364780591
memes,-8.682011522007691
limit,-8.682633041530803
where,-8.683091140647571
punky,-8.683574882475718
penny,-8.684255577000956
swoop,-8.68686754239577
annoy,-8.687293196712684
wacky,-8.687907503131227
revue,-8.687935751531016
qualm,-8.690313290668355
fight,-8.690504146992046
enjoy,-8.691273573993202
tinny,-8.69177382813387
cycle,-8.691863961379267
jumps,-8.69305420047097
greek,-8.693688442861303
ferry,-8.693719904802824
aways,-8.69475571143219
emend,-8.69478448629076
krill,-8.694926645103203
gigue,-8.695680253043522
bosom,-8.696584863073047
belly,-8.697899452498145
annul,-8.698568865400569
pupal,-8.69891374778015
catch,-8.699469978993381
bunch,-8.701458428962592
plumb,-8.702463493907551
duchy,-8.702803158702764
mondo,-8.702873402112287
highs,-8.703314306218095
wisps,-8.70370952383249
fanin,-8.703955535046616
gaffe,-8.707080108679868
bally,-8.708285024639897
iliac,-8.709392158012081
mungy,-8.709470258585645
dilly,-8.711562072756996
blood,-8.71185134583363
frill,-8.712267125056423
pumps,-8.712411479572246
adapt,-8.713411578993396
truth,-8.713880582844743
swigs,-8.714510986484454
dazed,-8.714525707236707
ameba,-8.715087834607976
quark,-8.715283001261643
squib,-8.715378427787458
sucks,-8.715420062254752
fuzed,-8.715484767016202
nabob,-8.7164739244507
loopy,-8.718850377579644
spoof,-8.718867172836257
rumor,-8.720344768435375
kneed,-8.720445176889642
jived,-8.72209566043437
hokum,-8.723439808998947
polly,-8.72380965556028
evade,-8.724224481122198
pussy,-8.724529190681304
epoxy,-8.725182478553071
flung,-8.726267262028994
photo,-8.727403962857759
await,-8.728259051939922
award,-8.728317954548197
panga,-8.728579559881535
kicks,-8.72918333750556
flunk,-8.730080035607784
pudgy,-8.731637413506656
toddy,-8.73187780513168
rutty,-8.73261736669959
batty,-8.732734332977389
upped,-8.733426365576747
bulky,-8.734534085447217
abbot,-8.737254938845242
augur,-8.738958698006558
mumps,-8.73934066109417
gimme,-8.739916947933809
mucus,-8.740002124429552
weeny,-8.74181462409034
ditty,-8.741996205301025
woofs,-8.742265222867312
thumb,-8.74268653161462
crack,-8.744786534357752
going,-8.747827519200657
exurb,-8.748511109273865
abeam,-8.749438047715755
potty,-8.750152508668343
skulk,-8.750522140991288
savvy,-8.75132037046022
exeat,-8.751403920660513
yahoo,-8.754172262285799
vizor,-8.75536137566629
dived,-8.755716719265815
fungi,-8.755968168695395
casas,-8.756097431122713
nitty,-8.756359398758198
admix,-8.757817246775929
shiki,-8.75950277609953
quoth,-8.759961412399297
knell,-8.760017286532877
fauna,-8.760552057708926
undue,-8.760726506830558
offen,-8.761049302605745
hatch,-8.761562919746925
allow,-8.76157724945616
papas,-8.761735511971647
ember,-8.762326743668082
glebe,-8.76260425705042
sluff,-8.762716425589987
chunk,-8.762852240125106
aargh,-8.763540823077712
mimsy,-8.76447524135291
miffs,-8.765280683847994
hunky,-8.765921858928456
lipid,-8.76664295707139
idiot,-8.767793974686732
timid,-8.767984520954569
shyly,-8.769126120443806
spivs,-8.769275000638972
sagas,-8.76978270197661
hedge,-8.770311445140944
heigh,-8.770701986116608
comma,-8.7711310702984
fewer,-8.771833310118577
burro,-8.772428989504034
dusks,-8.774183935327795
fjord,-8.776025207597238
crook,-8.777294215767604
verge,-8.777634351126487
booty,-8.777859722303095
pagan,-8.779123119776077
woosh,-8.77938182583426
caddy,-8.779644664096551
wimpy,-8.780707404351302
bebop,-8.783215153597288
educe,-8.783344892855771
tenet,-8.784083735655663
vouch,-8.784677944482697
rigid,-8.786502443235351
union,-8.786574111597659
annex,-8.787994450666417
lymph,-8.788731309554192
ninth,-8.789279224788638
boffs,-8.789668626046847
gumbo,-8.790993027957201
elegy,-8.791151236560275
dacha,-8.792332944586322
abash,-8.792552316598128
execs,-8.79341160553526
weave,-8.793567974941165
phlox,-8.794298680685651
mussy,-8.794359849356104
molly,-8.794811448837407
ducky,-8.795036187228062
magna,-8.795348596191378
visit,-8.795401804424943
judge,-8.795412428930868
refry,-8.795749681164354
jaded,-8.797417207710305
paddy,-8.797850403076254
moony,-8.799939047031286
dwell,-8.800604861168559
tabby,-8.801177343146612
kelly,-8.80189186892448
primp,-8.80198998751899
cheep,-8.802036000759585
bromo,-8.802116252273967
hafta,-8.802639612262817
yeses,-8.803669839649203
dunno,-8.803895052385663
whack,-8.805624177116437
offed,-8.807253485935743
dodos,-8.807995127680169
gulag,-8.808426729077297
kebab,-8.809117147165747
gawky,-8.811366589018329
glyph,-8.811526151193808
rooky,-8.811651906615023
alpha,-8.813376869661422
klugy,-8.815398332541836
humus,-8.816065013939713
ionic,-8.817117773951749
hussy,-8.817136988441549
holly,-8.817523749840223
scoff,-8.817711170569629
booth,-8.81823863616128
lolls,-8.81908912884166
again,-8.819609995930456
wheel,-8.821355575705832
xerox,-8.821501722350954
mewed,-8.822306430898125
duomo,-8.824765794005309
razor,-8.824889525580453
broom,-8.826310678560535
exert,-8.826606776595325
ennui,-8.827023405560245
equip,-8.827491995736342
annas,-8.827524723809702
furor,-8.82825083439495
jingo,-8.82836650175123
lulab,-8.828437439348713
aging,-8.828515023975058
venue,-8.829373524765469
gutta,-8.829653208425185
humpy,-8.83032758295929
noons,-8.830715849272286
twill,-8.834167515061624
awake,-8.834873235169663
lawzy,-8.835208144240744
flood,-8.83729833299916
mamas,-8.837984860675046
dewey,-8.838267835630923
whoso,-8.83854376476985
skunk,-8.83857182588623
zilch,-8.839059940819647
whomp,-8.839574249640613
chump,-8.84014754597917
groom,-8.840213018371747
apply,-8.84131241918028
hullo,-8.841450882633783
dryly,-8.843563255473242
duffs,-8.843654211184205
gunky,-8.845009625089563
awash,-8.845346936602477
pupil,-8.846159831340788
igloo,-8.846365080375898
mafia,-8.846488051946283
fatty,-8.847880079246059
nappy,-8.848395789754665
comic,-8.848450097007982
leggy,-8.849289330543929
blini,-8.849441216512888
hewed,-8.850056562371472
biffs,-8.850638972609566
sassy,-8.852255156403706
keyed,-8.853890090963384
runny,-8.855915278417385
event,-8.856215214063774
spiff,-8.856622118906222
exile,-8.85794686192303
proof,-8.85827406821078
gauzy,-8.859052757695421
weedy,-8.85948304853138
junco,-8.859565520882203
ephah,-8.861015343145993
polyp,-8.861652206455894
occur,-8.862715785610856
worry,-8.862872776823403
gayly,-8.864004063734646
chill,-8.86438893890705
dozed,-8.86527895227214
achoo,-8.86752508391666
beech,-8.86758827472437
enemy,-8.868544269200104
coyly,-8.868658254950773
fichu,-8.869522086650822
curry,-8.871150177402273
clack,-8.872464244312772
villa,-8.874673730347679
golly,-8.875233323417701
stuff,-8.875330840933906
adman,-8.875434782182182
tommy,-8.877439340683654
loppy,-8.877769567126588
aquas,-8.878285483873817
shahs,-8.87947987773515
breve,-8.88007092859253
hilly,-8.880654029899507
mecum,-8.88251580790562
fluky,-8.886351937746074
naval,-8.886844221244997
zooms,-8.888891411115775
nylon,-8.889414501429876
shoos,-8.891180126952037
goony,-8.893186638573988
quirk,-8.89355005551601
usurp,-8.89567480988519
moody,-8.896450902836271
usury,-8.89649952806878
tippy,-8.897059145291989
jinns,-8.897856270406082
digit,-8.898037530351495
knoll,-8.898153337515168
hexer,-8.89816397096076
coqui,-8.900242086915673
tunny,-8.901396286174366
outgo,-8.901565858761309
pinup,-8.90274066689759
noddy,-8.90294155075779
chili,-8.90359400250114
poops,-8.90381479319699
forgo,-8.904154080714047
looky,-8.90465446461248
cocos,-8.90467040401016
wahoo,-8.906334977589268
crock,-8.906868910431863
snuff,-8.907024256755992
bumpy,-8.908013424091962
cuffs,-8.90886970805512
mambo,-8.909439491814874
taffy,-8.90993321850349
kapok,-8.911460106414657
zooey,-8.912305937701433
alack,-8.912949139016279
kulak,-8.913482656361497
fever,-8.917013807320338
conch,-8.917566153504325
musks,-8.917678254665445
kiwis,-8.918640622958991
mahua,-8.919330125066319
wooly,-8.921110718832653
blurb,-8.92222520862743
avant,-8.923684821291864
iodic,-8.925091798841189
brook,-8.925651650390686
puffs,-8.926167544540775
husks,-8.926993820342313
dully,-8.929396662215334
jello,-8.929470307650394
nymph,-8.931181411065296
theft,-8.93357957910625
weepy,-8.935819309763822
vexes,-8.936152814387336
billy,-8.937800996526281
queer,-8.937955515000729
cycad,-8.938121689354325
lippy,-8.939386349631272
wedge,-8.939535434009823
baddy,-8.939927826405066
avian,-8.941573288830757
bevel,-8.94172687897177
ruddy,-8.94218829685602
ozone,-8.94250925627248
funky,-8.943992811218415
mucky,-8.944437017416261
avail,-8.944517084705447
bozos,-8.945575157094327
crick,-8.947812691673814
grook,-8.948509537591262
bumph,-8.95019473552871
fenny,-8.950796175193293
alway,-8.956643040931276
klutz,-8.95696949993676
fanny,-8.95697065264161
nihil,-8.958024078042074
bloom,-8.958109723877849
rotor,-8.960385631732514
bitty,-8.96480554307077
ivied,-8.96501133379496
bedew,-8.966376938212647
oozed,-8.966703525233239
gloom,-8.968353787398739
brava,-8.970361686757785
offal,-8.972199097371687
hurry,-8.973434466648376
hippo,-8.974375692191906
nutty,-8.97595909990663
xenon,-8.975970760213421
eerie,-8.97811754905664
oddly,-8.97858466589284
kebob,-8.978677513312295
cheek,-8.978896776051275
cuppa,-8.980961097174077
epees,-8.981407293604834
pooch,-8.981436151503061
radar,-8.981590140833093
ribby,-8.982483518160917
gizmo,-8.982840093092026
erred,-8.984621876927735
vying,-8.984999287128236
goody,-8.985308384925803
folly,-8.986151000407776
muffs,-8.986162135241258
hitch,-8.986904026384064
unman,-8.988883371247613
juicy,-8.988961602369631
fudgy,-8.989652754953042
fussy,-8.990532989509433
unjam,-8.995015475244534
busks,-8.995020035223169
happy,-8.9976207385692
every,-8.998065893511662
spazz,-8.998148546184071
aquae,-8.999418268044781
attar,-8.999800060629502
cinch,-9.000939753141143
axial,-9.003150296479463
annum,-9.00751063690196
nixie,-9.007812377493487
embed,-9.00790879186758
bonny,-9.00813366870621
huffs,-9.01032308533655
lobby,-9.013850820750594
pavan,-9.014401944404286
bongo,-9.018461989886422
whish,-9.018492046806308
assai,-9.023009433935547
undid,-9.023049743431862
kabob,-9.024468117896653
jowly,-9.025219752525663
alkyl,-9.025564732982376
zooks,-9.026410212566084
couch,-9.026663931792926
agave,-9.026910817641083
loggy,-9.027132495326676
sexes,-9.027429807744337
kiddo,-9.029436871852026
cabby,-9.030892668930443
lowly,-9.032936228770021
zingy,-9.033034579693448
bwana,-9.033882494111282
burry,-9.035452361650457
wassa,-9.036518892864137
fatwa,-9.036768642930278
putty,-9.038257045743917
geese,-9.03840532425255
clock,-9.039624022462856
hammy,-9.041039004536929
whirr,-9.042642491434545
skiff,-9.045827512969515
mooch,-9.046265663325508
nooky,-9.047361673844932
widow,-9.051587098877722
booze,-9.052429487443085
teeth,-9.053498383174365
tutus,-9.05635691269362
abaci,-9.056378692811213
filly,-9.057007012094482
dippy,-9.059048048282184
unzip,-9.059501315186813
faddy,-9.060500519909056
zombi,-9.061673580913295
tight,-9.06170688576424
gappy,-9.063777696873068
kitty,-9.064755736598604
boobs,-9.065177582338764
pixie,-9.065904246090136
quack,-9.067500778849992
daffy,-9.068621979779342
yecch,-9.068738632068401
beefy,-9.069599153498109
amaze,-9.069623817062231
cynic,-9.071429850531123
lotto,-9.072339137318101
lulus,-9.07346059374932
buffs,-9.07349176427232
click,-9.074248987665666
pulpy,-9.075182029267033
jerry,-9.075379047963384
shish,-9.076489025586712
amass,-9.076529927734592
mixup,-9.077709793969005
idyll,-9.078986679115982
knack,-9.079615018623612
bocci,-9.07991748214453
unban,-9.080782139548512
scuff,-9.08129496394195
dweeb,-9.081449690918646
witty,-9.081649526359564
goopy,-9.082250495006514
toffy,-9.082423621949616
nippy,-9.082894773101902
sissy,-9.083871284973421
added,-9.084240414393074
dodgy,-9.08489585983411
bazar,-9.085332019601614
calla,-9.08536064076361
yawny,-9.08617971844988
tepee,-9.086541805612537
woody,-9.089677309983239
bimbo,-9.091103704167303
humpf,-9.091403728188169
middy,-9.092487357113919
busby,-9.092816568101634
lulls,-9.096041004548036
vroom,-9.096943470696692
belle,-9.100743930073953
thigh,-9.100755649257348
ginny,-9.101506621441974
yolky,-9.102601209614036
unbox,-9.103095774061831
error,-9.10361723369534
combo,-9.104184814729871
fifty,-9.104815766027274
rummy,-9.10536211009071
cooky,-9.105460726567621
yoyos,-9.107375712948825
bezel,-9.107780625414
icily,-9.112870361200684
melee,-9.114797229270795
plaza,-9.115707253073971
macaw,-9.115732204204416
yucca,-9.116364317933568
ilium,-9.118393615960132
unpin,-9.119304278808087
uncut,-9.119648449501607
rajah,-9.120705960207644
whump,-9.123323413400515
boomy,-9.123976131065982
gamba,-9.124950371467577
piing,-9.126154916973855
cliff,-9.131317002777294
cutup,-9.132294202883397
idiom,-9.133336203090787
wowee,-9.134404054972704
ovoid,-9.136862684570527
khaki,-9.137524240789475
livid,-9.140315478323979
doggy,-9.14185810847367
hexed,-9.143564720284212
fifth,-9.146163755033333
furry,-9.148230266086056
vacua,-9.148415156223187
lemme,-9.148776626569168
bebug,-9.14888451585408
evoke,-9.151208118270672
punny,-9.152456362673242
abaft,-9.154733427135367
nobby,-9.155680224238585
laxly,-9.158517081915704
queen,-9.159099351181904
bully,-9.160207049424466
buxom,-9.163016088285229
gully,-9.163712254506585
plump,-9.165226734773247
tummy,-9.165318696828262
hoppy,-9.168463112153058
assay,-9.170245381005895
biddy,-9.17245513913509
kooks,-9.18505243811343
deque,-9.185235864592428
vulva,-9.18528574167698
fugue,-9.185640683395487
giddy,-9.185693672551468
wryly,-9.18630931763725
ceded,-9.187524449944164
freer,-9.187880561154538
refer,-9.188108738932584
array,-9.188166521292299
gutty,-9.195943967616204
jelly,-9.19643442213954
hooky,-9.19682728313948
myrrh,-9.196968949065665
gabby,-9.197117591010395
hutch,-9.19954020201873
finny,-9.20380763692201
klunk,-9.206114232578045
quell,-9.206157246716067
baggy,-9.207079373576091
canna,-9.21228930844156
dowdy,-9.213013826854555
asana,-9.213244123610131
juror,-9.213780569557056
cubic,-9.21463257032442
check,-9.219880291762658
eject,-9.220839217120874
kinky,-9.22204689010741
papal,-9.223288210116875
oxeye,-9.22401153912387
pukka,-9.224441495505275
jetty,-9.224753645845004
hippy,-9.224938187496532
cacao,-9.226660562655127
hubba,-9.228038837596484
excel,-9.228140040594996
knock,-9.234855566638787
chaff,-9.242078077265981
expel,-9.243930064914897
nimbi,-9.24477498393124
nohow,-9.248474400001015
cocky,-9.252341518256268
quick,-9.2544668881477
booky,-9.257860710389036
hunch,-9.25805223437935
tubby,-9.258540398374175
civil,-9.258950073528744
cocoa,-9.259513570100234
guava,-9.259619560842138
unfix,-9.25976732624604
oomph,-9.263161436233739
maxim,-9.268311180513521
llama,-9.270164191483149
gooky,-9.270819646369945
mujik,-9.274941982437443
jumbo,-9.275593437684671
fully,-9.276164631917261
japan,-9.277897208206824
exude,-9.277900221377932
shush,-9.291118100301418
cirri,-9.292109018068208
dixit,-9.293028522999085
jewel,-9.294112930325497
gypsy,-9.29656886871603
swiss,-9.297253360114643
mezzo,-9.29787797736172
tufty,-9.298573735551455
piggy,-9.299595608008675
bunny,-9.30014183283665
cluck,-9.300784468754332
webby,-9.303131675802764
hobby,-9.306905670289872
manna,-9.308797646557494
uvula,-9.30887577965132
gunny,-9.309016851812949
bibbs,-9.313142208465358
muddy,-9.314285154077606
slyly,-9.314391388316025
tatty,-9.314402023612095
dummy,-9.3169105731589
ninja,-9.317774418681434
allay,-9.318511783400462
junky,-9.321614994966273
kazoo,-9.321966719362482
tooth,-9.326083888785687
mumbo,-9.326600013282235
goofy,-9.327653926801933
jenny,-9.329823441393339
whoop,-9.330266275253429
unwon,-9.332471371316055
tweet,-9.335978799115244
jiffs,-9.342549500445191
motto,-9.344451081864925
wazoo,-9.346407756082929
cuppy,-9.34655308856554
ended,-9.347392016030492
onion,-9.347678933335887
verve,-9.356826721707982
chock,-9.357814840899318
jolly,-9.369163555346997
aback,-9.37783726963655
